Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
1,6,5,60,31,2,2,1,45,94,0,0,500,1418
1,6,2,60,29,2,1,1,60,220,15000,4500,1200,1256
2,30,1,48,55,2,2,1,51,160,0,0,1100,1100
1,1,5,48,21,1,1,1,35,60,0,0,850,1195
1,2,1,48,19,1,1,3,60,246,20500,0,1370,1371
1,14,2,60,59,2,1,1,60,177,10000,0,1450,1456
1,3,5,36,29,1,1,2,35,110,0,0,800,1428
2,1,5,48,23,1,1,2,35,72,0,0,1078,1079
1,41,6,24,59,2,1,1,60,177,0,0,500,1633
2,25,1,36,55,2,1,3,35,0,3000,0,500,600
2,4,5,60,38,4,1,1,35,100,0,0,1300,1500
1,2,1,48,31,2,1,3,90,296,0,0,1450,2255
2,5,2,36,32,2,1,3,75,125,6000,0,600,700
1,5,1,60,39,2,1,1,93,178,0,0,1100,1338
1,2,2,36,30,2,1,3,35,0,4000,0,1100,1850
2,18,2,18,38,2,2,3,60,93,20000,0,950,1350
2,1,1,48,30,1,1,3,35,0,0,0,1300,1500
2,1,6,36,46,2,2,1,35,150,0,0,3000,4250
1,7,2,60,28,2,1,1,35,111,3000,0,1600,1707
2,2,1,36,31,2,1,1,45,102,0,0,350,750
1,2,5,60,43,2,1,1,45,100,0,0,1500,1645
2,0,5,60,25,1,1,2,35,35,0,0,1150,1351
1,7,5,24,45,1,1,1,35,96,0,0,300,600
1,1,2,6,29,1,1,3,35,107,2000,0,300,1298
1,5,1,48,25,2,1,1,55,100,0,0,549,549
1,22,2,48,48,2,1,1,60,110,3000,0,1000,1460
1,3,1,24,28,2,1,1,80,198,0,0,100,560
2,0,1,48,49,2,1,2,52,72,0,0,500,950
1,16,2,60,32,2,2,1,75,143,4000,0,650,1017
2,20,2,24,59,1,1,3,35,0,99999999,0,900,1059
1,14,2,24,55,2,1,1,90,715,5000,0,800,1324
1,0,5,60,29,4,1,2,35,140,0,0,763,913
2,0,5,36,31,1,1,2,35,71,0,0,1000,1454
2,3,5,60,34,1,2,2,35,80,0,0,1100,1265
1,8,3,36,39,2,1,1,75,128,2500,0,550,550
1,20,1,36,39,2,1,3,95,202,0,0,600,1461
1,20,2,60,43,2,1,2,60,138,20000,0,1000,1312
1,2,2,60,31,2,1,1,60,306,4000,0,1000,2095
1,3,2,60,30,2,1,1,60,164,4500,0,800,975
1,20,2,48,60,2,1,3,35,142,12000,0,500,1154
1,3,1,36,45,2,1,3,61,155,10000,0,1000,1500
1,6,2,48,28,2,1,1,45,114,3500,0,650,1255
1,0,1,60,35,1,1,1,60,250,0,0,1650,1673
2,3,5,60,19,1,1,3,45,198,2500,0,1100,1194
1,5,2,24,37,2,1,3,90,143,7000,0,700,900
1,6,2,60,47,2,1,1,60,66,5000,0,600,1625
1,3,1,36,34,1,1,1,41,63,30000,0,625,921
2,10,1,60,39,2,2,3,119,292,13000,2500,1500,2262
1,8,2,24,25,2,1,1,35,160,3000,0,800,1092
2,3,1,60,26,2,1,1,53,80,0,0,950,989
1,2,1,36,58,2,1,4,61,159,10000,0,950,1265
1,4,5,48,23,1,1,1,35,85,0,0,1200,1350
1,0,2,24,39,2,1,4,35,0,10000,0,600,950
1,0,2,36,42,2,1,3,60,260,3000,250,1100,1288
2,20,6,60,47,2,2,1,105,0,0,0,750,843
2,1,5,36,26,1,2,2,35,335,0,0,600,700
1,25,2,36,52,2,1,3,60,150,15000,0,750,1778
2,5,3,48,44,2,2,1,75,199,4600,0,1600,2631
2,0,2,36,54,2,1,4,60,35,20000,0,1000,1613
2,7,2,36,37,2,2,3,90,150,4500,3000,400,882
1,13,2,60,32,5,1,1,60,130,8000,5000,1400,1508
1,3,5,60,23,1,1,1,45,113,4000,0,900,1105
1,4,1,36,60,2,1,1,56,111,0,0,500,675
1,1,2,48,41,2,1,3,60,102,4000,0,1000,1090
1,9,2,48,41,4,1,1,35,60,8000,1000,1200,1538
2,10,1,60,38,2,2,3,60,0,8000,0,2200,2387
1,12,1,60,37,2,2,1,86,110,0,0,700,950
1,13,2,48,27,2,1,1,45,118,10000,7200,1100,1397
1,9,1,60,30,2,1,3,73,129,0,0,800,846
2,2,1,60,40,1,2,1,104,138,5000,300,1700,1879
1,10,2,36,50,2,1,3,75,0,7500,0,1000,1230
1,1,2,24,38,2,1,1,60,102,3500,0,850,1260
1,5,5,60,45,2,2,1,35,176,0,0,1000,1388
1,7,2,12,23,2,1,1,45,60,3500,0,500,1595
1,2,5,48,23,1,1,2,35,160,3500,1200,1200,1426
2,0,1,60,48,4,2,3,35,0,25300,15500,1200,1257
1,18,1,36,41,1,1,3,40,53,0,0,750,1077
1,15,2,60,34,2,1,1,45,82,3500,0,750,1624
1,4,2,60,23,2,1,1,45,80,4000,0,1100,1306
2,2,2,60,31,2,1,1,45,55,4000,800,700,1250
2,3,1,60,48,4,2,1,47,120,0,0,1000,1077
1,12,2,48,35,2,1,1,45,125,6000,0,350,1511
1,3,2,12,30,2,1,1,60,296,4500,2000,200,1338
1,28,2,42,50,3,1,1,35,175,6000,0,1150,1397
2,10,2,48,35,2,1,2,75,55,4000,0,1500,1786
2,3,1,48,33,1,1,3,45,100,0,0,1350,1518
1,7,3,60,32,2,1,1,60,242,3500,2000,1000,2236
2,2,5,36,39,2,2,1,60,87,0,0,2000,2300
2,4,2,6,42,2,1,1,45,275,4800,1200,2400,3400
1,6,5,36,24,1,1,1,35,57,0,0,380,490
1,0,3,48,56,2,1,4,35,84,4500,50,700,940
1,0,6,60,22,1,1,1,35,89,0,0,1400,1666
1,2,1,12,34,2,1,3,69,240,0,0,500,700
2,10,2,60,26,2,1,1,60,63,5000,3000,1400,1432
1,20,2,36,49,2,1,1,45,122,9000,0,1100,1794
1,0,2,48,25,1,1,1,35,126,2800,0,1170,1372
1,15,1,48,55,3,1,1,62,173,0,0,1100,1467
1,20,2,60,51,2,1,1,60,250,2500,0,1250,1825
2,3,5,60,41,1,2,1,35,90,0,0,949,949
1,17,2,36,42,2,1,1,45,115,4000,0,700,1631
1,40,1,36,59,2,1,1,59,142,0,0,1000,1800
2,0,5,36,19,1,1,3,35,0,0,0,400,495
1,8,2,24,36,2,1,1,60,90,6000,1500,900,1715
1,8,1,48,24,1,1,1,49,135,0,0,1000,1274
2,5,2,60,48,2,2,1,90,100,2000,792,1000,1034
1,17,2,48,46,2,1,1,35,128,4000,0,1400,1718
2,3,1,36,23,2,1,1,53,178,0,0,1600,2000
1,2,6,60,26,2,1,3,35,30,0,0,900,1159
2,0,5,48,21,1,1,2,35,48,0,0,1850,1877
2,2,6,48,25,2,1,1,35,129,0,0,1580,1925
1,0,2,60,34,2,1,1,60,85,4000,0,1100,1628
1,16,2,48,55,2,1,1,45,120,2500,0,650,1551
1,6,6,48,25,1,1,1,35,300,0,0,2400,2700
2,1,1,36,44,4,1,4,55,100,0,0,675,675
2,1,6,48,32,2,1,1,60,69,0,0,2000,2580
1,18,2,60,36,2,1,1,45,85,3000,0,1500,1856
1,6,0,12,25,1,1,1,35,69,99999999,99999999,500,1275
1,2,1,60,34,2,1,1,91,160,0,0,1100,1378
1,10,2,36,55,2,1,1,60,70,4000,0,1000,1436
1,8,2,36,31,2,2,3,75,411,9000,4000,800,1593
1,8,2,36,25,2,1,1,35,185,3000,0,1600,2202
2,1,5,48,22,1,1,3,35,0,10000,0,650,722
2,5,2,12,27,2,1,1,45,86,2500,0,1000,1600
2,12,2,60,34,2,1,1,60,115,4000,0,1650,1686
1,8,5,48,24,1,1,1,35,96,0,0,1000,1540
1,19,2,24,35,2,1,1,60,90,4000,0,200,1147
2,2,1,60,41,2,1,3,44,90,0,0,1800,2213
1,12,3,48,37,2,1,3,60,100,9000,0,1200,1995
1,25,2,48,52,2,1,1,45,200,3000,0,800,1300
1,0,1,48,23,1,1,1,44,88,0,0,1000,1529
1,30,6,48,50,2,1,1,45,220,0,0,600,900
1,30,2,60,49,3,1,1,35,120,4000,0,1100,1152
2,5,1,48,30,4,2,2,39,41,0,0,1300,1600
1,13,3,60,33,2,1,1,75,224,7000,0,1600,1604
2,1,1,60,52,4,2,1,68,327,0,0,700,819
2,0,2,36,42,2,1,3,60,0,5000,0,1350,1850
1,12,2,48,27,2,2,1,45,110,5000,1300,450,1636
2,5,5,36,26,1,1,3,35,0,5000,3000,1200,2140
1,4,2,48,35,2,1,3,60,0,8000,0,1000,1613
1,0,2,30,55,2,1,3,60,155,6000,0,500,635
1,3,5,48,29,1,1,1,35,145,0,0,1000,1028
2,6,1,60,47,2,2,3,45,0,3000,0,1000,1000
1,3,5,36,28,1,1,1,35,91,0,0,1000,2050
2,1,5,60,23,2,1,2,45,83,0,0,1140,1461
1,19,1,18,39,1,1,1,45,100,0,0,450,997
2,0,1,18,28,2,2,1,68,83,0,0,200,300
2,14,2,60,47,3,2,1,35,100,4000,2000,1475,1475
1,13,2,60,45,2,1,1,90,135,4750,3500,1100,1369
1,12,2,60,40,2,2,1,45,110,11500,1750,800,1594
1,7,5,36,24,1,1,1,35,127,0,0,300,2612
1,22,2,36,48,2,1,1,45,150,5000,0,650,750
1,0,5,48,31,1,1,2,35,65,2500,0,1000,1560
1,3,2,48,48,2,1,3,45,100,4000,0,1600,2600
1,7,1,60,47,2,1,1,53,80,0,0,1350,1612
1,4,5,48,21,1,1,1,35,60,4000,0,600,1320
1,0,1,60,30,2,1,1,43,80,0,0,1000,1056
2,1,6,60,33,1,1,2,35,96,0,0,700,1640
1,8,2,36,48,2,1,1,45,75,3500,0,670,857
2,7,1,60,25,2,1,1,51,63,0,0,1100,1297
1,3,5,48,26,1,1,1,35,200,0,0,1400,1500
1,10,1,60,33,2,1,1,56,107,0,0,600,1250
1,4,2,48,49,1,2,1,35,183,8000,0,1200,1531
1,15,2,36,52,2,1,1,105,274,8000,0,300,325
2,2,3,48,44,2,1,4,60,95,4300,0,1250,1250
1,10,2,60,39,2,1,3,60,171,39000,0,3000,3569
1,12,2,60,34,2,2,1,75,165,5000,1500,1600,1682
2,5,4,60,25,2,1,1,75,160,1000,0,890,990
1,40,2,42,61,2,1,1,90,275,12000,0,1000,1335
2,2,2,60,26,1,2,1,35,110,7000,0,535,1710
1,18,2,60,51,2,1,1,60,205,8000,0,1100,1350
1,2,5,60,24,1,1,1,35,101,0,0,1600,1600
1,7,6,48,43,2,2,1,75,160,0,0,1350,1519
2,1,2,48,33,2,1,3,60,198,3000,0,1800,2196
2,3,3,30,22,1,1,3,60,99999999,5000,0,1200,1426
1,40,2,36,59,2,1,3,35,0,17000,3000,500,1571
1,4,3,24,44,2,1,1,75,96,4000,0,580,923
1,14,3,24,54,2,1,1,45,100,9000,0,650,1150
1,0,2,48,26,1,1,1,35,101,2000,0,1000,1300
1,20,1,60,61,2,1,1,81,211,0,0,1475,1475
2,1,5,48,36,2,1,2,60,150,0,0,1000,1148
1,20,2,12,47,2,1,3,90,400,15000,1000,800,2335
1,18,1,48,42,2,2,3,75,150,0,0,1000,1469
1,14,2,60,40,2,1,1,60,110,5000,0,1000,1646
1,13,2,60,41,2,1,1,75,89,2000,0,1000,1274
1,20,1,60,45,2,1,1,92,170,0,0,1000,2415
2,3,2,60,22,1,1,3,35,100,10000,0,800,990
1,8,5,48,28,1,1,1,35,115,500,0,360,363
1,14,2,60,29,2,1,1,60,210,8000,2500,1100,2050
1,22,1,36,60,2,1,1,60,149,0,0,200,280
1,10,2,60,37,2,2,1,90,118,4500,0,1200,1296
1,0,2,60,22,1,1,2,45,150,4000,0,1550,1657
1,1,1,36,30,1,1,1,49,141,0,0,700,850
1,12,5,60,32,2,1,1,35,105,0,0,1400,1780
1,1,6,60,23,1,1,2,35,70,0,0,1050,1190
1,14,2,48,48,2,1,1,45,112,6000,0,800,1037
1,5,5,60,33,2,1,1,45,97,0,0,1500,1663
1,15,2,24,54,2,1,3,90,350,150000,0,3800,8800
2,1,2,60,45,2,1,2,105,112,2000,500,600,1332
2,0,1,24,30,2,1,2,83,80,0,0,500,650
1,3,1,48,51,2,1,3,90,99999999,0,0,1200,1240
1,15,5,60,51,2,2,1,60,100,0,0,300,1742
1,3,1,60,50,2,1,2,69,90,0,0,1300,1490
2,0,6,60,27,2,1,3,60,0,0,0,1400,1453
1,1,2,60,49,2,1,1,105,531,47000,0,1400,1601
1,11,5,12,29,2,1,1,60,54,0,0,600,1683
1,3,2,24,35,2,1,1,75,160,1800,0,200,957
2,0,6,36,49,2,2,3,75,0,0,0,2400,2800
1,20,3,60,59,2,1,3,35,81,18000,0,1200,1349
1,20,6,60,36,2,1,1,75,210,0,0,1330,1330
1,8,2,60,42,1,1,1,35,96,2500,0,1500,1520
1,11,5,48,37,1,1,1,35,199,10000,0,1100,1212
1,3,5,48,22,1,1,1,35,50,0,0,1100,1382
1,30,2,24,51,2,2,3,45,0,20000,0,1000,1588
1,11,1,60,29,2,1,1,74,135,0,0,1000,1097
1,2,2,36,32,2,1,1,75,114,5000,0,1000,1853
2,0,6,36,21,1,1,2,35,48,0,0,400,650
1,17,2,6,42,2,1,1,90,111,10000,0,1000,2626
1,10,2,36,43,2,1,3,75,292,8000,0,1800,2240
1,1,2,12,22,1,1,1,45,80,3500,0,200,1156
1,8,1,60,31,1,1,1,46,110,0,0,850,880
1,7,2,60,25,2,1,1,60,102,3500,1500,1400,1432
1,3,6,36,40,2,1,1,60,90,99999999,0,400,1661
1,3,5,24,20,1,1,1,35,170,2000,0,500,1624
1,30,2,24,58,2,1,3,60,216,11000,0,983,1200
2,2,2,30,32,2,1,1,90,74,1500,0,500,650
1,1,1,48,64,2,1,4,74,137,3500,0,600,927
1,5,5,36,27,1,1,1,35,105,9500,2350,1000,1443
2,10,1,48,34,2,1,1,83,79,0,0,1200,1215
1,3,5,60,27,1,1,1,35,125,5000,0,770,1119
1,2,2,36,42,2,1,1,45,92,800,0,1200,2274
1,23,5,60,37,1,1,3,35,0,4500,0,1950,2336
1,12,1,36,30,2,1,1,65,203,0,0,1500,2700
1,11,2,60,38,2,1,3,60,350,7500,0,1500,1800
1,1,1,48,46,2,1,1,95,200,0,0,1420,1595
1,6,2,36,23,2,1,1,45,125,3500,1500,650,1158
1,12,2,60,45,2,1,1,75,131,5000,0,1150,1452
1,16,2,60,32,2,2,1,35,204,7000,0,1200,1503
2,20,2,60,50,2,2,3,45,125,3000,0,1500,1600
1,6,2,60,36,4,1,3,45,85,5000,0,1000,1341
1,18,2,36,33,2,1,3,75,68,9000,3000,850,1340
1,10,3,48,28,1,1,1,35,129,3500,933,1000,1529
2,10,6,12,31,2,1,4,90,65,0,0,225,375
1,10,2,36,37,2,2,1,60,320,15000,1000,1000,2191
1,1,5,60,21,1,1,1,35,200,0,0,900,1088
1,15,2,12,55,2,1,1,45,130,7000,0,200,1240
1,20,2,36,35,2,1,1,75,175,12000,0,1500,1700
1,0,1,60,25,2,1,1,53,77,0,0,870,920
1,0,2,60,61,2,1,4,35,113,3000,0,1300,1726
2,2,1,60,43,2,2,2,84,86,0,0,1650,1782
1,5,2,60,57,2,1,1,60,830,18000,0,2000,2125
2,2,5,60,25,1,2,2,35,65,0,0,1500,1892
2,1,1,36,27,1,1,1,42,67,0,0,1000,1350
2,1,1,60,28,1,2,1,47,120,0,0,1400,1690
1,19,2,60,34,2,1,1,60,196,7000,1000,1690,1930
1,4,2,36,27,2,1,1,60,94,12000,0,1000,1888
1,5,2,24,37,2,1,3,75,500,14000,0,1500,2673
2,1,5,48,40,1,2,1,35,80,3500,0,1100,1144
1,12,2,60,27,2,2,1,35,100,3000,0,1300,1359
1,1,2,12,61,2,1,4,45,103,20000,0,300,650
1,9,2,36,24,2,1,1,45,140,9000,0,1000,1100
1,10,2,48,37,2,1,1,75,350,7000,0,1000,1628
1,5,5,60,23,1,1,3,35,85,0,0,948,1148
1,4,6,12,28,2,1,1,45,99,0,0,250,1000
2,0,1,48,25,2,2,2,49,139,0,0,1450,1701
1,16,5,60,41,2,1,1,75,242,0,0,1300,1482
2,1,1,48,29,3,1,4,43,80,0,0,1250,1500
1,5,2,48,32,2,1,3,75,110,9500,0,1195,1244
1,23,2,24,46,2,1,1,75,130,4000,0,400,1369
1,5,2,36,38,2,1,3,60,63,4000,0,1050,1443
2,4,3,42,50,2,1,3,60,150,7000,0,900,1048
1,7,2,12,40,2,1,1,60,225,6000,0,400,1721
2,0,1,60,25,1,1,2,40,50,0,0,1040,1048
1,19,2,24,52,2,1,1,35,180,2500,0,580,1380
1,10,2,60,32,2,1,1,60,160,4000,1800,1050,1303
1,35,2,60,54,2,1,1,45,182,4000,0,1000,1568
1,19,1,60,42,1,1,1,43,78,0,0,730,1070
1,10,2,36,32,2,1,3,75,202,2100,0,900,900
2,7,2,36,38,2,2,1,45,85,3400,1500,450,550
1,10,1,30,34,4,1,1,45,100,0,0,700,1480
1,1,2,60,21,1,2,1,35,294,53000,0,1300,1398
1,12,2,48,31,5,1,1,35,117,4000,0,660,933
1,13,5,36,43,1,1,1,35,204,0,0,200,325
2,0,2,60,36,2,1,2,90,113,4000,198,400,790
1,5,2,60,32,2,1,1,35,124,4000,0,2000,3400
1,13,2,60,43,2,1,1,45,123,3500,0,1600,1805
1,13,2,36,39,2,1,1,35,148,14000,0,300,850
1,4,2,60,41,2,1,1,45,87,6500,0,1100,1670
1,10,2,60,40,2,2,1,60,233,15000,2640,1400,2038
1,1,2,18,27,2,1,2,45,149,2000,0,700,818
1,2,2,60,60,2,1,1,35,87,2500,0,1000,1150
1,0,2,36,39,2,1,1,60,138,3000,0,1400,2610
1,2,1,36,36,2,1,3,95,200,5000,0,800,1158
2,1,1,24,24,1,1,2,42,65,0,0,750,1192
1,1,1,36,34,2,1,3,94,189,15000,1500,1500,2435
1,10,2,60,50,2,1,1,75,209,13500,0,1450,1786
1,2,5,60,25,1,1,3,45,130,8500,0,1100,1380
1,14,3,60,36,2,1,1,60,120,4000,1500,1500,1540
1,11,2,60,37,2,1,1,90,289,7000,250,1200,1599
1,3,2,60,36,2,1,1,45,160,6500,0,1500,2038
1,17,2,36,43,2,1,1,60,250,9000,0,1000,1204
2,1,5,36,23,1,1,2,35,75,0,0,350,425
1,0,1,36,25,1,1,2,44,93,0,0,800,1212
1,15,5,18,30,2,1,1,45,260,8000,1500,500,2071
2,0,5,60,20,1,1,1,35,120,5500,1200,1170,1362
1,0,2,60,27,1,1,1,35,87,15000,0,1000,1034
1,29,2,12,53,2,1,1,45,145,27000,0,500,1230
1,20,2,60,54,2,1,1,60,195,15000,0,900,1430
2,2,5,60,22,1,1,1,35,60,0,0,1175,1175
1,2,2,36,47,2,1,1,60,70,5000,0,1200,1397
1,7,5,24,40,2,1,1,60,200,10000,0,1000,3429
1,3,5,60,23,1,1,3,35,42,10000,0,2000,2203
1,7,5,60,30,1,1,1,35,95,0,0,900,1158
1,14,1,60,30,2,2,1,67,217,0,0,1800,1807
2,21,1,60,55,3,1,1,56,107,0,0,1100,1353
1,2,2,60,40,2,1,3,75,67,25000,0,1800,2287
1,1,1,48,34,2,1,1,55,102,0,0,600,1074
2,12,2,60,37,2,1,1,90,80,5000,0,1600,1800
1,20,2,60,63,2,1,1,45,256,7000,0,1000,1500
2,1,1,60,56,2,1,2,88,133,0,0,750,784
1,5,2,60,58,2,1,3,45,93,45000,0,1500,2090
1,17,2,60,42,2,1,1,75,134,3500,0,1000,1594
1,17,2,36,47,2,1,1,75,158,17000,0,1000,2159
1,3,1,60,31,2,1,3,70,102,0,0,1100,1305
2,6,1,60,45,2,1,1,59,139,0,0,1350,1612
1,0,5,60,21,1,1,2,45,312,10000,0,1033,1175
1,1,2,24,60,2,1,4,75,93,4000,0,400,1138
1,9,2,24,45,2,1,1,75,112,4000,0,500,1430
1,5,2,60,31,1,1,1,35,172,8000,0,850,1934
2,0,5,60,23,1,1,4,35,46,0,0,1340,1340
1,2,2,48,55,2,1,4,35,135,8000,0,800,800
1,1,1,60,23,2,1,1,54,92,0,0,1000,1300
1,2,2,60,26,2,1,1,45,120,3500,0,300,1329
1,5,2,60,35,2,1,3,45,0,25000,0,1500,1850
1,12,2,60,34,2,1,1,75,172,10000,3900,1000,1568
1,6,2,60,29,2,1,1,60,125,5000,0,1500,1531
1,26,1,60,40,2,1,1,47,118,0,0,1260,1450
1,1,2,36,36,2,1,3,75,416,8000,0,3875,5175
2,1,6,48,28,2,2,1,60,129,0,0,1300,1608
1,11,5,30,27,1,1,1,35,117,0,0,600,1293
2,0,2,60,33,2,1,2,45,128,4500,0,1250,1442
1,3,0,24,42,1,1,1,35,337,99999999,99999999,1300,1624
1,8,2,60,32,2,1,1,75,157,3500,1800,1300,1590
2,4,5,36,24,1,1,3,35,0,0,0,1500,4500
1,3,5,24,24,2,1,1,35,120,10000,0,500,650
1,2,5,60,23,1,1,1,35,106,0,0,820,1097
1,1,2,48,42,4,1,3,75,310,3500,0,1300,1700
